Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Presenile dementia	119/362	0.018080647644300916	0.17053416991189002	0	0	1.1831178037356695	4.74774893774328	APP;RAB3A;HFE;WWC1;PEBP1;ENO1;ATP12A;TBK1;NAGLU;STK16;IL12B;GGT1;SLC30A6;FBXW8;S100A1;LMO3;SLC30A4;CD2AP;ACE2;TOM1L2;TYROBP;PRKAR1B;BIN1;COL4A1;FANCD2;EEF1A2;TFAM;PPIG;TP53;SQSTM1;FTO;CETP;LRPAP1;H6PD;ABCB6;PSEN2;PSEN1;PPP3R1;PRDX5;PPP1R2C;PLCG2;HMOX1;TRPM7;APOE;APOB;PPARGC1A;ABCA1;PRNP;HLA-DRB5;VCAM1;IDH1;IDH2;MTHFR;SLC52A1;ABCA7;CP;EIF2S1;IGF2R;GH1;SYNJ1;ADI1;WNK1;NF1;TPP1;CALM1;SLC26A4;ADA;EIF4G1;ALK;CDKN1A;FASTKD2;LRRK2;BRCA2;HHEX;SPTLC1;JPH3;ALDH2;YWHAQ;TIMP1;ATP7A;CTSB;ATPAF2;TPI1;VPS13A;APOA1;SYP;DNM2;BACE1;GAP43;NDUFS3;TMEM106B;CERS1;CEBPB;TOMM40;DCTN1;PON2;GBA;PON1;PDXP;THBS1;PDC;ATP5F1A;SPP1;E2F1;CCL2;TNNI3;SF3B1;NOS3;SOD2;VEGFA;GOLPH3;PINK1;SUCLA2;TAOK2;APOC1;PLP1;FAS;CEBPZ;ATP13A2
Epstein-Barr Virus Infections	80/234	0.01815887946801436	0.1711078306918937	0	0	1.2304493139476045	4.932373719467881	ALK;IFNA1;PRF1;PIK3CD;TNFAIP3;SLCO6A1;PIK3CB;ITGAL;PIK3CG;HINT1;LGALS1;CAPNS1;CCND1;CDH1;RNF19A;STMN1;ANXA6;CTLA4;TIMP1;RAG2;RAG1;GSTK1;MAP2K4;ENTPD1;ABCC1;DAPK1;HLA-B;TAP1;TBC1D9;PPRC1;ARID1A;CKAP4;NME1;FGR;DOK1;ZEB1;SOAT1;NPC1;MAPKAPK2;ITGA6;IRF5;TP53;HLA-DQB1;RTEL1;CEBPB;ABCB1;OAT;POLDIP2;VTCN1;EGFR;MAPK8;MAPK1;CCL2;GBP1;UVRAG;SLC12A3;TGFB1;VCAM1;SYT1;CDKN2A;SH2D1A;STAT3;SMARCA1;MLH1;MAPK14;IL2;NFKB1;ARHGAP24;SMAD7;ISG20;PTPRD;AIMP2;FCGR2A;WNK1;IL2RA;CDK2AP2;FAS;LAMTOR2;PTPN6;FRK
Cervical Intraepithelial Neoplasia	71/205	0.01841920562078671	0.17339459084395764	0	0	1.2465051769466768	4.978992132523711	ALK;CDKN1A;IFNA1;TUSC2;KEAP1;HMGB1;FOXM1;PYCARD;LAPTM4B;RASSF1;PPP2R1B;CHEK1;CA9;MTPAP;HRAS;ANXA2;IMP3;FBXW7;CTDSPL;TAP1;SDHD;ARID1A;FOXP3;TGFBR1;NME1;CCNA1;CFDP1;PSMA1;CMPK1;MAL;CMPK2;MCM5;TP53;TLR4;MET;HLA-DQB2;HLA-DQB1;ITGA9;ENPEP;SLC22A1;PDXP;GSTT1;MRPS30;THBS1;EGFR;SEC14L2;PPP1R2C;TP53BP1;TSPAN1;BUB1;MAP2K5;GSTM1;POU2F1;TGFB1;CDKN2A;STAT3;SLC52A3;MTHFR;PDAP1;CDC6;MLH1;IL2;VEGFA;EXT1;GNAO1;CENPH;ATM;NES;RAN;CDKN3;NFE2L2
Hyperkyphosis	56/157	0.01851279116105309	0.17410881486203805	0	0	1.2837426600294115	5.121226084628346	RET;ZBTB20;PLOD2;PLOD1;YARS2;RPS6KA3;AIFM1;ATP7A;SIL1;GTF2I;TPI1;HGD;RFC2;PUS1;ABCC6;AIP;OCRL;VPS37A;CLIP2;SLC5A7;TBC1D20;BIN1;PRKAR1A;PPIB;SLC26A2;ASAH1;CANT1;CTBP1;GBA;ZMPSTE24;KLC2;POLD1;LMNA;MFN2;MGME1;FKRP;FUCA1;NONO;PMM2;SLC52A3;B3GALT6;ERLIN2;GALNS;LETM1;GNPTG;SON;TBL2;GLB1;CLCF1;ALMS1;GNAS;RAB18;ERCC8;RAB3GAP2;ERCC6;RAB3GAP1
Monoparesis - leg	17/38	0.018636021023194792	0.17510020517778052	0	0	1.6101076877906482	6.412509804405052	RTN2;PRNP;DCTN1;DYSF;DDHD2;ERLIN2;DDHD1;KCNJ18;GBA2;FAM126A;SPART;BSCL2;ZFYVE26;NF1;PLP1;KIF1A;CACNA1S
Weight less than 3rd percentile	17/38	0.018636021023194792	0.17493296524924395	0	0	1.6101076877906482	6.412509804405052	NFIX;PEX19;GBA;B3GLCT;CASK;AMPD2;B3GALT6;YY1AP1;RAB33B;IFIH1;RPS6KA3;CDC45;SLC9A6;PEX5;MFN2;NAT8L;RIN2
Byzanthine arch palate	94/280	0.018759256280287944	0.17592172778880716	0	0	1.2082572816781922	4.804113089400658	ZNF253;PIGT;ZBTB24;PLOD1;IER3IP1;YARS2;PPP1CB;RPS6KA3;FLCN;ZNF81;RPS19;CPT2;CLP1;TRPS1;PGM3;SLC12A6;ATP7A;HRAS;MAP3K7;ZNF763;PDHX;MAP2K1;MAP2K2;SLC2A10;PUS1;ABCC6;ALG3;CASK;HBA2;SLC39A13;PEX2;HBA1;PEX1;ANK1;TGFBR1;TGFBR2;DPM2;SELENON;TBC1D20;PEX3;PEX6;TMEM216;TNNT3;PEX5;RASA2;RIN2;SOS2;GNE;DDR2;NOTCH2;GBA;ZMPSTE24;MTM1;RECQL4;RAP1B;NRAS;CDC45;PLAGL1;RAB23;LMNA;SLC17A5;PAK3;KCNJ2;PEX16;TGFB2;KCNJ6;PEX19;SMAD3;IRX5;TGFB3;STAT3;GFPT1;EIF2AK3;BRAF;PEX10;NEB;B3GALT6;A2ML1;ERLIN2;PEX12;PTPN14;ALDH6A1;OCLN;RIT1;SON;G6PC3;CLCF1;SNX14;RAB18;RAB3GAP2;KRAS;FAT4;LZTR1;RAB3GAP1
Pheochromocytoma	94/280	0.018759256280287944	0.17575402356784547	0	0	1.2082572816781922	4.804113089400658	RB1;RET;APP;PTPRU;SCARB1;SLC25A3;CDKN1B;REG1A;PIK3CD;PKD2L1;PRDM2;PIK3CB;FOXM1;PKD2;DCAF7;PTPRF;PIK3CG;RPTOR;LGALS3;DOCK11;RASSF1;CCND1;STMN1;CAPN2;KIF1B;TMED7;DNM1L;HRAS;MEN1;DUSP1;SDHC;EMP3;SYP;SDHD;SDHA;SDHB;TGFBR1;MYCL;GAP43;IFI27;SDHAF2;MSH2;PRKAR1A;SDHAF3;DDIT3;RASA1;AGTR1;ARHGEF1;AGTR2;ANGPTL4;TP53;ATF4;SLC22A3;RAMP2;ABCB6;EPAS1;CUL2;UCP1;TGFA;PDC;ACACA;CDC42;MAPK7;TMEM127;PLAGL1;RICTOR;VHL;RAB6A;FGF21;CDKN2C;TGFB1;CDKN2A;MDH2;MGMT;GCGR;IDH1;BNIP3;STAT3;IDH2;MLH1;MAPK14;VEGFA;INHBE;KRT17;MYO5B;RPS6KB2;SNAI1;GNAS;NF1;SNAI2;NF2;SLC26A4;BAP1;NFE2L2
Polymicrogyria	41/110	0.01896659620749696	0.17752734050217153	0	0	1.3414693997742406	5.319028043195398	KLHL15;PIK3CD;PIK3CB;PIK3CG;RECQL4;CCND2;TUBA1A;CPT2;TUBB3;AKT3;INPP5E;DAG1;CTSB;FKTN;B3GALNT2;PEX16;DYNC1H1;PEX19;FKRP;MBOAT7;PAX6;PEX2;PEX10;PEX1;POMGNT2;PEX12;POMGNT1;EEF1A1;FIG4;GH1;OCLN;B4GAT1;COL4A1;PEX3;PEX6;ERCC1;PEX5;PI4KA;RAB18;RAB3GAP2;TUBA8
Back Pain	10/19	0.01910273294060893	0.17863145512873888	0	0	1.8942443385772332	7.497274879989408	SMAD4;ATP7B;HGD;CDKN2A;PRKCSH;KRAS;BRCA1;BRCA2;PALB2;TP53
Carcinoma in situ of endometrium	10/19	0.01910273294060893	0.1784616533653085	0	0	1.8942443385772332	7.497274879989408	MSH6;CUX1;MSH2;FBXW7;AXIN1;CTNNB1;PMS2;MLH1;POLE;EGFR
Cholecystitis	10/19	0.01910273294060893	0.17829217411235	0	0	1.8942443385772332	7.497274879989408	ACVRL1;SMAD4;TPI1;ABCB4;GDF2;BPGM;ALDOA;TP53;HK1;VEGFA
Parathyroid hyperplasia	10/19	0.01910273294060893	0.17812301645190184	0	0	1.8942443385772332	7.497274879989408	RET;CDKN1A;CDKN2B;CEBPB;CDKN1B;CDKN2C;CCND1;TGFA;EGFR;MEN1
Pseudolymphoma	10/19	0.01910273294060893	0.177954179469483	0	0	1.8942443385772332	7.497274879989408	NOTCH2;UVRAG;DYRK2;SPHK2;SPHK1;B3GAT1;PTPN6;KNTC1;CKAP4;VEGFA
Skeletal muscle hypertrophy	10/19	0.01910273294060893	0.17778566225407627	0	0	1.8942443385772332	7.497274879989408	BSCL2;PRPS1;SMAD4;CAV3;CAVIN1;LMNA;PLIN1;AGPAT2;POMGNT1;FKTN
Precancerous Conditions	144/446	0.01923188563129057	0.1788183273267017	0	0	1.162029710840204	4.591395138610469	RB1;ZBTB20;PEBP1;SAT2;PKD2L1;RBPJ;LAPTM4B;RASSF1;CCND1;CDH1;FTH1;MPZ;STMN1;CFL1;CHEK1;PIM1;ROS1;TGM2;SPINK1;COG4;LDOC1;DICER1;MAT1A;FOXP3;RUNX3;CD2AP;SYTL2;MSH6;CLDN4;IFT88;MSH2;RBP1;AGTR1;TP53;NOTCH2;ABCB1;CFH;PXN;TCF7;PSEN2;TGFA;GSTT1;CD1D;TXN;FUT1;ACAT1;MAP2K7;MCTS1;SMAD4;GSTM1;YES1;TGFB1;TGFB3;IDH1;IDH2;SLC52A3;BRAF;MCAT;DCLK1;IGF2R;IL2;ARHGAP24;FOSL2;ISG20;NFKBIA;GJB2;GJB1;CPS1;FASN;AGO1;CDK2;SNAI1;ATM;CD24;NFE2L2;RET;ITGB1;CDKN1A;CDKN1B;OGG1;PIK3CD;PIK3CB;BRCA1;FOXM1;PIK3CG;AKAP12;PSD2;ALDH2;CTSL;MRC1;MYBL2;HRAS;FGFBP1;ARG1;CTDSPL;AXIN1;GKN2;GAB2;NME1;MMP12;TGFBR3;CCNA1;CTTN;CHI3L1;MET;TLR4;BCAT2;CEBPA;RAB1A;STOML2;ODC1;NOL7;PPM1D;THBS1;EGFR;PTPA;MAPK9;NRAS;MAPK8;ATP5F1B;RAB40B;SPP1;E2F1;POLR2G;CKB;EIF4E;EXOSC2;MAPK3;CDKN2A;MGMT;STAT3;MLH1;PDZK1IP1;SOD2;MAPK15;TRIT1;VEGFA;ALDH4A1;GSTA4;IL2RA;ERCC2;PMP22;CTNNB1;KRAS
Idiopathic thrombocytopenia	13/27	0.019259503161164742	0.1789058573420861	0	0	1.7328827838095429	6.844454935263387	STAT3;FASLG;TNFRSF13C;NFKB1;NFKB2;GALC;NRAS;PNP;FCGR2A;CTLA4;FAS;TPP2;ADA
Skin toxicity	13/27	0.019259503161164742	0.17873691885545523	0	0	1.7328827838095429	6.844454935263387	ABCB1;TGFB1;ARG1;MTHFR;XRCC1;MLH1;SOD2;EGFR;CCND1;FANCD2;KRAS;TP53;ABCG2
Nausea and vomiting	48/132	0.019286171818065946	0.1788155628565586	0	0	1.3087506339260884	5.1674277173500585	RET;SLC46A1;SMARCB1;ABCB1;GALT;ITGB4;LMOD1;PTPN22;RNF6;IKZF1;BRCA1;AQP2;MYLK;CPT2;STAT4;SLC17A5;NLRP3;CTLA4;PMS2;VHL;ATP7A;KIAA0319L;GTF2I;WWOX;ABCC1;RFC2;HLA-B;SDHC;DLEC1;BRAF;SDHA;MLH1;SDHB;MLH3;TGFBR2;MSH6;CLIP2;TBL2;MSH2;HMBS;FAS;CTNNB1;ITGA6;IRF5;KRAS;CHPT1;DNASE1L3;TLR4
Lytic lesion	18/41	0.019495899536305213	0.18058972727880077	0	0	1.5800769848619847	6.221633894657148	NOTCH2;RB1;IDH1;GBA;IDH2;ZBTB20;BRAF;TNFRSF11A;GJB2;CHEK2;GJB6;LMNA;SPP1;IRF5;KRAS;IKBKG;TP53;SQSTM1
Hepatitis B	260/839	0.019652497741993402	0.1818688774089559	0	0	1.1153238417844495	4.382721736225428	TFRC;PRF1;SLCO6A1;LGALS3;RASSF1;TBK1;CREB3L3;KAT5;STMN1;SKP2;MAGEA3;SLC12A9;GSTK1;HLA-B;RFX1;HLA-A;IFI27;SOAT1;DNA2;CBLL2;TP53;HACD1;ABCB1;CDCA5;MTTP;EBI3;TGFA;ZC3HAV1;CD1D;MTDH;SEC14L2;TP53BP2;HMOX1;APOE;TP53BP1;APOB;PPARGC1A;HLA-DQA2;ATG5;BRAP;FYB1;GSTM1;CHKA;SLC10A1;XRCC5;ABCA4;PLK1;SH2D1A;NR2F1;SMARCA5;EIF2AK2;MRPL28;XRCC1;MTHFR;CDC6;SMARCA1;PTK2;DCLK1;EIF1;SRPK1;EXT1;AIMP1;SLC6A8;TDP2;WNK1;FASN;AGO1;SNAI1;ATM;CALR;CD24;CDK14;IL21;ZNF253;CDKN1A;IL20;CDKN1B;IFNA1;OGG1;CLTC;RSF1;PTPRH;ING5;MAP1LC3B;HINT1;XPO1;XPO4;SPIN1;CTLA4;TMED2;KIF1B;TNFAIP8L2;TMED7;TMED5;HLA-DPA1;CAP1;TCF19;ANXA2;SPHK1;SIRT7;MMP14;PLSCR1;PSMA1;DEPDC5;RAB7B;TLR4;HLA-DQB2;RAB7A;OCA2;MRPS30;EGFR;RECQL4;PPP2CA;RPS15A;LMNA;SPP1;STAT4;MGAT3;SLC17A5;PMS2;PAK4;MAP4K4;BCAP31;CA12;CDKN2B;MOG;GOLM1;CAVIN2;CDKN2A;IL10RB;MGMT;IFNB1;STAT3;GTF2H1;FABP1;KRT19;DLC1;CCNG1;PNPLA3;FAS;CTNNB1;LAMTOR5;CDK5R1;ATP8A2;STEAP4;TUSC2;HFE;PDCD5;GALNT10;YY1;LAPTM4B;ZFP36;CCND2;CDH1;LEPR;MTPAP;GGT1;RAG2;ARID2;G6PD;DGAT2;SPINK1;ANXA13;TAP2;AIP;MUL1;DIO3;TAP1;FOXP3;GEM;CLIP2;CLIP1;SQSTM1;FTO;PSMD10;KHDRBS1;CUL5;GSTT1;UAP1;NRF1;ACACA;SLC38A6;RIPK1;TPPP;SLC38A3;SLC14A2;GCKR;SMAD4;SMAD3;TGFB1;SYT1;HSPA5;GFPT1;NFKB1;IL2;ISG20;NFKBIA;PIN1;TGFBI;IL7R;RAB5A;MYD88;NFE2L2;SLC26A5;ALK;CIITA;SLC25A3;PPP1R13B;NXT1;PRKCSH;FASLG;HMGB1;TNFAIP1;FOXM1;ALDH2;PPP1R13L;ENOSF1;ZNF763;MBL2;DDX58;BCKDHB;APOA2;AXIN1;TBC1D9;APOA1;DNM2;NPC1;IRF3;IRF2;UHRF2;DCTN4;GOSR1;NDUFB2;SLC3A2;THBS1;DNAJB1;NXF1;MAPK8;MTA1;IFNL1;CCL4;GNA12;E2F1;CCL2;PTK2B;MAPK1;PDSS1;IFNL3;SMARCE1;SSB;PDAP1;APOC3;MAPK14;ASS1;GLB1;IL2RA;RAB18;KRAS;PDCD1;PTPN3
Amino Acid Metabolism, Inherited Disorders	8/14	0.019833853166616004	0.18337451450752784	0	0	2.0566081390267104	8.062654660244556	ALDH6A1;SLC7A7;ARG1;SECISBP2;D2HGDH;MAT1A;EIF2AK4;PSPH
Cystadenoma, Serous	8/14	0.019833853166616004	0.1832021700390057	0	0	2.0566081390267104	8.062654660244556	SMAD4;RASSF1;CDKN2A;BRAF;KRAS;VHL;TKT;TP53
Skin Diseases, Bacterial	8/14	0.019833853166616004	0.18303014922206767	0	0	2.0566081390267104	8.062654660244556	SLC35A1;GJC2;NCF1;NCF2;PLCG2;CYBB;PIK3CD;CYBA
Xeroderma pigmentosum, group B	8/14	0.019833853166616004	0.18285845114587437	0	0	2.0566081390267104	8.062654660244556	ABCB1;ERCC3;ERCC2;XRCC1;TBC1D9;GTF2H1;GTF2H2;GTF2H5
ARTERIAL TORTUOSITY SYNDROME	8/14	0.019833853166616004	0.182687074903001	0	0	2.0566081390267104	8.062654660244556	TGFB2;SMAD3;TGFB1;SLC2A11;SLC2A10;PON1;MTHFR;APOE
Benign tumor of pancreas	8/14	0.019833853166616004	0.18251601958942143	0	0	2.0566081390267104	8.062654660244556	MAP2K4;SMAD4;STK11;CDKN2A;KRAS;BRCA1;BRCA2;TP53
Cystinuria	8/14	0.019833853166616004	0.18234528430449212	0	0	2.0566081390267104	8.062654660244556	PPM1B;RPL3;SLC7A7;SLC7A9;SLC3A1;SLC3A2;SLC1A5;SLC7A10
Desquamation of skin soon after birth	8/14	0.019833853166616004	0.18217486815093653	0	0	2.0566081390267104	8.062654660244556	DCLRE1C;GBA;IL2RG;IL7R;RAG2;ADA;RAG1;SLC27A4
Distal lower limb amyotrophy	8/14	0.019833853166616004	0.18200477023482922	0	0	2.0566081390267104	8.062654660244556	FGD4;GJB1;INF2;TFG;MPZ;LMNA;MFN2;FLNC
Growth Hormone-Producing Pituitary Gland Neoplasm	8/14	0.019833853166616004	0.1818349896655803	0	0	2.0566081390267104	8.062654660244556	GH1;ARG2;CDKN2A;PRKAR1A;GHRH;AIP;GNAS;RAB18
Hereditary sideroblastic anemia	8/14	0.019833853166616004	0.18166552555591992	0	0	2.0566081390267104	8.062654660244556	SLC25A38;GYPA;SUCLA2;ABCB7;HFE;PUS1;TRNT1;FXN
Histiocytosis	8/14	0.019833853166616004	0.18149637702188276	0	0	2.0566081390267104	8.062654660244556	MAP2K1;PTPRC;ARAF;BRAF;HPRT1;PPT2;MAP2K7;SLC29A3
Inversion of nipple (disorder)	8/14	0.019833853166616004	0.18132754318279262	0	0	2.0566081390267104	8.062654660244556	PIGT;ALG9;ACOX1;PEX3;PMM2;RFT1;EBF3;SLC25A46
Ketonemia	8/14	0.019833853166616004	0.1811590231612473	0	0	2.0566081390267104	8.062654660244556	BCKDHA;GYS2;GCDH;BCKDHB;PHKG2;MLYCD;SLC37A4;FBP1
Loeys-Dietz Syndrome	8/14	0.019833853166616004	0.18099081608310313	0	0	2.0566081390267104	8.062654660244556	TGFB2;SMAD3;TGFB1;SLC2A11;TGFB3;SLC2A10;TGFBR1;TGFBR2
Micronodular cirrhosis	8/14	0.019833853166616004	0.18082292107746017	0	0	2.0566081390267104	8.062654660244556	DGUOK;AXIN1;TALDO1;CTNNB1;MET;TP53;IGF2R;POLG
Apraxias	19/44	0.0202042400748636	0.1840289818867094	0	0	1.55414137778723	6.0640464153490035	PRNP;AARS2;ANKRD55;ATP1A2;PTPN22;EBF3;PSEN1;APTX;SETX;TYROBP;IL2RA;SNX14;IL2RB;STAT4;TMEM106B;NHLRC1;APOE;FXN;POLG
Glycosuria	19/44	0.0202042400748636	0.18385858468125876	0	0	1.55414137778723	6.0640464153490035	PET100;FASTKD2;TACO1;SLC34A1;STAT3;ETFDH;EIF2AK3;SLC16A12;ETFA;SLC5A1;SLC5A2;GYS2;ATP7B;SCO1;PLAGL1;EHHADH;LMNA;ALDOB;COX10
Ceroid Lipofuscinosis, Neuronal, Parry Type	5/7	0.02056986539446588	0.1870126152606944	0	0	2.570760173783388	9.984647726465171	CLN3;PRPF6;DNAJC5;TPP1;ATP13A2
Corneal dystrophy, Lattice type 3	5/7	0.02056986539446588	0.1868397755053703	0	0	2.570760173783388	9.984647726465171	OCLN;TG;CLDN7;TGFBI;CLDN1
Creatine deficiency, X-linked	5/7	0.02056986539446588	0.18666725493703662	0	0	2.570760173783388	9.984647726465171	BCAP31;GATM;SLC6A8;DLG3;ABCG2
Mental Retardation, X-Linked 46	5/7	0.02056986539446588	0.18649505267233454	0	0	2.570760173783388	9.984647726465171	DLG3;GDI1;HPRT1;THOC2;ARHGEF6
Abnormality of internal carotid artery	5/7	0.02056986539446588	0.1863231678311619	0	0	2.570760173783388	9.984647726465171	ABCG8;ABCG5;APOB;LDLRAP1;LDLR
Acrodermatitis enteropathica	5/7	0.02056986539446588	0.18615159953665808	0	0	2.570760173783388	9.984647726465171	ZGPAT;DAPK3;SLC30A4;PLIN2;SLC39A4
Benign neoplasm of esophagus	5/7	0.02056986539446588	0.1859803469151892	0	0	2.570760173783388	9.984647726465171	WWOX;RNF6;LZTS1;EGFR;TGFBR2
Carcinoma in situ of esophagus	5/7	0.02056986539446588	0.18580940909633334	0	0	2.570760173783388	9.984647726465171	WWOX;RNF6;LZTS1;EGFR;TGFBR2
Cerebral artery atherosclerosis	5/7	0.02056986539446588	0.18563878521286561	0	0	2.570760173783388	9.984647726465171	ABCG8;ABCG5;APOB;LDLRAP1;LDLR
Combined D-2- and L-2-hydroxyglutaric aciduria	5/7	0.02056986539446588	0.18546847440074374	0	0	2.570760173783388	9.984647726465171	SLC25A1;IDH1;IDH2;D2HGDH;L2HGDH
Deficiency of acetyl-CoA acetyltransferase	5/7	0.02056986539446588	0.18529847579909317	0	0	2.570760173783388	9.984647726465171	HADHB;ACAA2;ACAA1;ACAT2;ACAT1
Elevated total bilirubin	5/7	0.02056986539446588	0.1851287885501929	0	0	2.570760173783388	9.984647726465171	LIPT1;CPT2;PRKCSH;PRF1;PFKM
Hereditary Paraganglioma-Pheochromocytoma Syndrome	5/7	0.02056986539446588	0.1849594117994608	0	0	2.570760173783388	9.984647726465171	SDHAF2;TMEM127;SDHC;SDHD;SDHB
Hyperchloremia	5/7	0.02056986539446588	0.18479034469543937	0	0	2.570760173783388	9.984647726465171	WNK1;CUL3;WNK4;KLHL3;RAPGEF5
Infected ascites	5/7	0.02056986539446588	0.18462158638978143	0	0	2.570760173783388	9.984647726465171	PIK3CD;CCL2;PIK3CB;MAPK14;PIK3CG
Multiple mitochondrial DNA deletions	5/7	0.02056986539446588	0.184453136037236	0	0	2.570760173783388	9.984647726465171	POLG2;RRM2B;TWNK;TYMP;POLG
Myocardial steatosis	5/7	0.02056986539446588	0.18428499279563415	0	0	2.570760173783388	9.984647726465171	ABCG8;ABCG5;APOB;LDLRAP1;LDLR
Normochromic anemia	5/7	0.02056986539446588	0.18411715582587493	0	0	2.570760173783388	9.984647726465171	TPI1;LCAT;BPGM;ALDOA;HK1
Normocytic anemia	5/7	0.02056986539446588	0.18394962429191142	0	0	2.570760173783388	9.984647726465171	TPI1;BPGM;ALDOA;MYD88;HK1
Ovarian clear cell carcinoma	5/7	0.02056986539446588	0.18378239736073695	0	0	2.570760173783388	9.984647726465171	PPP2R1A;STAT3;ARID1A;DCLK1;STK3
Postoperative confusion	5/7	0.02056986539446588	0.18361547420237118	0	0	2.570760173783388	9.984647726465171	APP;PER3;CFH;EEF1A2;APOE
Torre-Muir syndrome	5/7	0.02056986539446588	0.18344885398984634	0	0	2.570760173783388	9.984647726465171	MSH6;MSH2;MRC1;MLH1;MUTYH
Unilateral Breast Carcinoma	5/7	0.02056986539446588	0.18328253589919372	0	0	2.570760173783388	9.984647726465171	ATM;BRCA1;BRCA2;TP53;PALB2
Unilateral Breast Neoplasms	5/7	0.02056986539446588	0.18311651910942994	0	0	2.570760173783388	9.984647726465171	ATM;BRCA1;BRCA2;TP53;PALB2
Vertical gaze palsy	5/7	0.02056986539446588	0.18295080280254358	0	0	2.570760173783388	9.984647726465171	NPC1;ACOX2;SYNJ1;DCTN1;SQSTM1
Vertical supranuclear gaze palsy	5/7	0.02056986539446588	0.1827853861634816	0	0	2.570760173783388	9.984647726465171	NPC1;ACOX2;DCTN1;ATP13A1;SQSTM1
Warburg Sjo Fledelius syndrome	5/7	0.02056986539446588	0.1826202683801361	0	0	2.570760173783388	9.984647726465171	TBC1D20;RASA1;RAB18;RAB3GAP2;RAB3GAP1
Cardiomyopathies, Primary	35/92	0.020761988589915525	0.18415958832282472	0	0	1.3692092229933261	5.305181097565745	ITGB1;PRKAA2;FASLG;TXN;AQP2;TMEM70;LDHA;LAMP2;BDKRB2;TIMP2;MAPK1;CCL2;TNNI3;NDUFV2;XDH;PPARGC1A;MAP3K5;MAPK3;MYBPC3;ACSL1;NOS3;STAT3;MAPK14;SOD2;MAPK11;RAD51;PPP1R1A;SCO2;TNNT2;RHOJ;AGTR1;NDUFS2;FAS;TP53;ATF3
Clear-cell metastatic renal cell carcinoma	51/142	0.020772295682100688	0.1840848710222593	0	0	1.2926216648460134	5.007790986654081	PTPRU;SLC25A3;REG1A;HILPDA;BCCIP;STK11;RASSF1;CCND1;NOB1;DAG1;MAP3K8;CA9;GGT1;TMED7;GGT2;GGTLC3;PBRM1;ABCC2;ANXA2;S100A1;TFE3;MUL1;SDHC;TRAF1;CIP2A;SDHB;SLC7A5;SFPQ;IFI27;CHI3L1;PLIN2;CBLL2;ABCB1;CUL2;PRCC;TGFA;SLC3A2;NDRG2;ACAT1;RNF139;VHL;WWOX;VCAM1;XRCC1;IL2;VEGFA;KRT19;NOX4;TGFBI;BAP1;LAT
Carcinoma, Pancreatic Ductal	20/47	0.020778071003044376	0.18397016379992806	0	0	1.5315166992752098	5.932876880786531	ARG2;SMAD4;CDKN2A;VTCN1;BRCA2;DTX4;KLF4;THBS1;NDRG1;VEGFA;STK11;APEX1;AGTR1;KRAS;TEAD1;TP53;TGM2;BCL2L1;HSPA1A;NFE2L2
Carcinoma in situ of uterine cervix	20/47	0.020778071003044376	0.18380457409353748	0	0	1.5315166992752098	5.932876880786531	CDKN2A;AKTIP;HLA-B;PDXP;MTHFR;TAP1;SLC3A2;HLA-A;CIP2A;KLF4;PRDX3;GNAO1;CCND1;RPS19;CDH1;KRAS;HRAS;TP53;HLA-DQB2;HLA-DQB1
Colonic Polyps	20/47	0.020778071003044376	0.18363928221035983	0	0	1.5315166992752098	5.932876880786531	GSTK1;MGMT;ODC1;ILK;BRAF;BRCA1;SLCO6A1;MLH1;RUNX3;EGFR;VEGFA;GH1;PTTG1;PTK2B;PMS2;CTNNB1;TRPM7;KRAS;TP53;MUTYH
Lower limb muscle weakness	20/47	0.020778071003044376	0.18347428734763713	0	0	1.5315166992752098	5.932876880786531	RTN2;DYNC1H1;PRNP;DCTN1;DYSF;DDHD2;ERLIN2;DDHD1;KCNJ18;GBA2;FAM126A;BICD2;SPART;BSCL2;ZFYVE26;FIP1L1;NF1;PLP1;KIF1A;CACNA1S
Mitral Valve Insufficiency	20/47	0.020778071003044376	0.18330958870549383	0	0	1.5315166992752098	5.932876880786531	SMAD3;RFC2;TGFB3;NDE1;B3GALT6;CBL;PPP1CB;RPS6KA3;CLIP2;MLXIPL;CCND2;TBL2;G6PC3;LMNA;AKT3;PDSS1;MAP3K7;LMCD1;GTF2I;POLG
Phospholipid measurement	20/47	0.020778071003044376	0.18314518548692388	0	0	1.5315166992752098	5.932876880786531	FEN1;GCKR;PDXDC1;ELOVL2;PKD2L1;RAB3IL1;SKA1;FADS3;FADS2;DLG2;STIM2;MYO5B;LIPG;HIF1AN;ZNF600;ANGPTL4;ZNF512;FADS1;ILKAP;ITGA9
Carcinoma, Signet Ring Cell	14/30	0.021013090293596836	0.18505076290812697	0	0	1.6795633135384802	6.4874975267263455	WWOX;SMAD4;CDKN2A;MGMT;REG4;REG1A;NOXO1;BRAF;MAPK14;FOXP3;EML4;CDH1;TMEM207;KRAS
Cancer of Neck	14/30	0.021013090293596836	0.18488509526004449	0	0	1.6795633135384802	6.4874975267263455	CEBPA;GPX1;XRCC3;TGFA;TYMS;EGFR;VEGFA;RAD51;FAT1;MAPK1;MAL;BAP1;MAPK3;BCL2L1
