Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Early-Stage Breast Carcinoma	44/76	0.06562436871285876	0.9045670346563476	0	0	1.191127185312319	3.244401968070449	TOP2A;COL18A1;CDKN1B;ABCB1;GSTP1;CAPG;BHLHE22;BRCA2;PTGS2;HOXB13;MPO;EGFR;SOX2;RASSF1;MUC1;UBASH3B;MYC;CHEK2;BAG1;ERBB2;CA9;APOE;PITX2;PDLIM4;JAG1;RRM2;MMP1;TNFRSF10B;TNFRSF10A;WWP2;KLK10;CDC25A;NFKB1;KRT18;PIK3CA;RPS6KB1;CDK2;TACC3;PGR;NUPR1;FKBP4;TP53;CD44;EZH2
Nonverbal	44/76	0.06562436871285876	0.9033001340475852	0	0	1.191127185312319	3.244401968070449	RERE;ISCA2;PRPS1;KLHL15;FOXG1;SLC2A1;UBE3A;WDR45;MFF;SPATA5;MECP2;IFIH1;PURA;CLP1;DEAF1;CHMP1A;NACC1;DAG1;VPS11;ST3GAL5;CLIC2;SLC16A2;EXOSC3;EARS2;MPDU1;RARS2;SMARCE1;PNPT1;MDH2;COG4;SLC33A1;KCNAB2;ALG11;ERLIN2;AP3B2;SMARCA2;DNM1;ZEB2;SETBP1;PIGA;TCF4;SLC25A12;TELO2;CUL4B
Elevated liver enzymes	66/118	0.06614906634335846	0.9092489846468909	0	0	1.1507499925898674	3.1252580414213806	TRMU;STEAP3;SERPINA1;ABCD3;MRPS16;CD81;HFE;MRPL3;ATP7B;HNF4A;MPV17;SLC37A4;LBR;POLG;G6PC;COG4;TANGO2;VPS33B;COG2;HNF1B;HNF1A;BCS1L;MRPL44;DPM1;HADHB;HADHA;RRM2B;ACOX1;GPD1;SBDS;TFAM;ALDOB;DLD;GNE;SLC25A13;LIPT1;RNASEH2C;SLC22A5;RNASEH2A;MVK;ABCB4;AKR1D1;SLC30A10;TYMP;POLD1;CYC1;SLC25A20;JAG1;PEX19;TRMT10C;CAVIN1;TREX1;AGL;SRD5A3;EIF2AK3;NR1H4;DCDC2;FAH;PEX13;NFKB1;NFKB2;GNMT;AMACR;ERCC4;ATM;TCF4
Increased liver function tests	66/118	0.06614906634335846	0.9079790838303449	0	0	1.1507499925898674	3.1252580414213806	TRMU;STEAP3;SERPINA1;ABCD3;MRPS16;CD81;HFE;MRPL3;ATP7B;HNF4A;MPV17;SLC37A4;LBR;POLG;G6PC;COG4;TANGO2;VPS33B;COG2;HNF1B;HNF1A;BCS1L;MRPL44;DPM1;HADHB;HADHA;RRM2B;ACOX1;GPD1;SBDS;TFAM;ALDOB;DLD;GNE;SLC25A13;LIPT1;RNASEH2C;SLC22A5;RNASEH2A;MVK;ABCB4;AKR1D1;SLC30A10;TYMP;POLD1;CYC1;SLC25A20;JAG1;PEX19;TRMT10C;CAVIN1;TREX1;AGL;SRD5A3;EIF2AK3;NR1H4;DCDC2;FAH;PEX13;NFKB1;NFKB2;GNMT;AMACR;ERCC4;ATM;TCF4
Liver enzymes abnormal	66/118	0.06614906634335846	0.9067127252754908	0	0	1.1507499925898674	3.1252580414213806	TRMU;STEAP3;SERPINA1;ABCD3;MRPS16;CD81;HFE;MRPL3;ATP7B;HNF4A;MPV17;SLC37A4;LBR;POLG;G6PC;COG4;TANGO2;VPS33B;COG2;HNF1B;HNF1A;BCS1L;MRPL44;DPM1;HADHB;HADHA;RRM2B;ACOX1;GPD1;SBDS;TFAM;ALDOB;DLD;GNE;SLC25A13;LIPT1;RNASEH2C;SLC22A5;RNASEH2A;MVK;ABCB4;AKR1D1;SLC30A10;TYMP;POLD1;CYC1;SLC25A20;JAG1;PEX19;TRMT10C;CAVIN1;TREX1;AGL;SRD5A3;EIF2AK3;NR1H4;DCDC2;FAH;PEX13;NFKB1;NFKB2;GNMT;AMACR;ERCC4;ATM;TCF4
Liver function tests abnormal finding	66/118	0.06614906634335846	0.9054498941817923	0	0	1.1507499925898674	3.1252580414213806	TRMU;STEAP3;SERPINA1;ABCD3;MRPS16;CD81;HFE;MRPL3;ATP7B;HNF4A;MPV17;SLC37A4;LBR;POLG;G6PC;COG4;TANGO2;VPS33B;COG2;HNF1B;HNF1A;BCS1L;MRPL44;DPM1;HADHB;HADHA;RRM2B;ACOX1;GPD1;SBDS;TFAM;ALDOB;DLD;GNE;SLC25A13;LIPT1;RNASEH2C;SLC22A5;RNASEH2A;MVK;ABCB4;AKR1D1;SLC30A10;TYMP;POLD1;CYC1;SLC25A20;JAG1;PEX19;TRMT10C;CAVIN1;TREX1;AGL;SRD5A3;EIF2AK3;NR1H4;DCDC2;FAH;PEX13;NFKB1;NFKB2;GNMT;AMACR;ERCC4;ATM;TCF4
Subclinical abnormal liver function tests	66/118	0.06614906634335846	0.9041905758310528	0	0	1.1507499925898674	3.1252580414213806	TRMU;STEAP3;SERPINA1;ABCD3;MRPS16;CD81;HFE;MRPL3;ATP7B;HNF4A;MPV17;SLC37A4;LBR;POLG;G6PC;COG4;TANGO2;VPS33B;COG2;HNF1B;HNF1A;BCS1L;MRPL44;DPM1;HADHB;HADHA;RRM2B;ACOX1;GPD1;SBDS;TFAM;ALDOB;DLD;GNE;SLC25A13;LIPT1;RNASEH2C;SLC22A5;RNASEH2A;MVK;ABCB4;AKR1D1;SLC30A10;TYMP;POLD1;CYC1;SLC25A20;JAG1;PEX19;TRMT10C;CAVIN1;TREX1;AGL;SRD5A3;EIF2AK3;NR1H4;DCDC2;FAH;PEX13;NFKB1;NFKB2;GNMT;AMACR;ERCC4;ATM;TCF4
Transaminases increased	66/118	0.06614906634335846	0.902934755586843	0	0	1.1507499925898674	3.1252580414213806	TRMU;STEAP3;SERPINA1;ABCD3;MRPS16;CD81;HFE;MRPL3;ATP7B;HNF4A;MPV17;SLC37A4;LBR;POLG;G6PC;COG4;TANGO2;VPS33B;COG2;HNF1B;HNF1A;BCS1L;MRPL44;DPM1;HADHB;HADHA;RRM2B;ACOX1;GPD1;SBDS;TFAM;ALDOB;DLD;GNE;SLC25A13;LIPT1;RNASEH2C;SLC22A5;RNASEH2A;MVK;ABCB4;AKR1D1;SLC30A10;TYMP;POLD1;CYC1;SLC25A20;JAG1;PEX19;TRMT10C;CAVIN1;TREX1;AGL;SRD5A3;EIF2AK3;NR1H4;DCDC2;FAH;PEX13;NFKB1;NFKB2;GNMT;AMACR;ERCC4;ATM;TCF4
Abnormally small eyeball	80/145	0.06619330009972878	0.9022853722331962	0	0	1.1351180700155015	3.0820453727847568	RB1;RERE;CEP57;FOXE3;CHD7;RAX;XYLT2;BUB1B;HMGB3;HCCS;SMG9;RBPJ;GLI2;SOX2;GJA1;SMCHD1;SIX6;SIN3A;SALL4;CSPP1;SUFU;SIX3;DAG1;RXYLT1;PHGDH;IKBKG;HRAS;WDR73;ESCO2;POMGNT2;POMGNT1;PAX2;ALDH1A3;MFRP;PIK3CA;COL4A1;FANCD2;DPYD;RARB;MAPRE2;HMX1;NOTCH1;CTDP1;ZNF592;RECQL4;EBP;SYCE1;NRAS;RBBP8;ALX4;OTX2;ALX1;BUB3;BUB1;STRA6;TFAP2A;PLK4;B3GALNT2;NAA10;PTCH1;PTCH2;FANCA;FANCC;FANCE;FAM111A;TBX15;ALDH6A1;FRAS1;ERCC3;ERCC1;ERCC2;TUBGCP6;ERCC5;KRAS;TUBGCP4;ERCC6;TRIP13;BCOR;MBTPS2;VSX2
Decreased size of eyeball	80/145	0.06619330009972878	0.9010356695015712	0	0	1.1351180700155015	3.0820453727847568	RB1;RERE;CEP57;FOXE3;CHD7;RAX;XYLT2;BUB1B;HMGB3;HCCS;SMG9;RBPJ;GLI2;SOX2;GJA1;SMCHD1;SIX6;SIN3A;SALL4;CSPP1;SUFU;SIX3;DAG1;RXYLT1;PHGDH;IKBKG;HRAS;WDR73;ESCO2;POMGNT2;POMGNT1;PAX2;ALDH1A3;MFRP;PIK3CA;COL4A1;FANCD2;DPYD;RARB;MAPRE2;HMX1;NOTCH1;CTDP1;ZNF592;RECQL4;EBP;SYCE1;NRAS;RBBP8;ALX4;OTX2;ALX1;BUB3;BUB1;STRA6;TFAP2A;PLK4;B3GALNT2;NAA10;PTCH1;PTCH2;FANCA;FANCC;FANCE;FAM111A;TBX15;ALDH6A1;FRAS1;ERCC3;ERCC1;ERCC2;TUBGCP6;ERCC5;KRAS;TUBGCP4;ERCC6;TRIP13;BCOR;MBTPS2;VSX2
Adenocarcinoma of lung, stage IV	13/19	0.06619784273625641	0.8998511734604814	0	0	1.4076957644600134	3.8220451921520797	ALK;BRAF;EGFR;STK11;SP1;ERBB2;CCDC6;TMEM106B;KRAS;FOLR1;MET;ROS1;TP53
Aneurysm, Dissecting	13/19	0.06619784273625641	0.8986082850993481	0	0	1.4076957644600134	3.8220451921520797	CDKN2B;SMAD3;MTHFR;PLOD1;AGT;LOXL1;TGFBR1;ICAM1;COL3A1;COL5A1;CBS;APOE;FBN1
Back Pain	13/19	0.06619784273625641	0.8973688253957628	0	0	1.4076957644600134	3.8220451921520797	SMAD4;VCP;ACE;HGD;CDKN2A;PRKCSH;BRCA2;PALB2;VANGL1;ATP7B;PALLD;KRAS;TP53
CADASIL Syndrome	13/19	0.06619784273625641	0.896132780181719	0	0	1.4076957644600134	3.8220451921520797	APCS;APP;NOTCH3;COL18A1;JAG1;NOTCH1;HTRA1;RBPJ;CLU;ASPH;COL4A1;DVL1;APOE
Fallopian Tube Carcinoma	13/19	0.06619784273625641	0.8949001353671637	0	0	1.4076957644600134	3.8220451921520797	BARD1;CDKN1B;MUC16;CIB1;SPINT2;BRCA2;EGFR;RAD51D;CCNE1;ERBB2;ATM;NF2;TP53
Fragile nails	13/19	0.06619784273625641	0.8936708769394616	0	0	1.4076957644600134	3.8220451921520797	DLX3;ITGB4;LAMC2;SLURP1;EFNB1;GJA1;TRPS1;GJB6;ERCC2;KRT14;MSX1;PRKD1;HRAS
Lack of skin elasticity	13/19	0.06619784273625641	0.8924449909628642	0	0	1.4076957644600134	3.8220451921520797	ABCA12;CYP4F22;ZMPSTE24;SULT2B1;NIPAL4;WRN;PSAT1;POLD1;LIPN;PHGDH;HRAS;ALOXE3;FBN1
Smooth Muscle Tumor	13/19	0.06619784273625641	0.8912224635779835	0	0	1.4076957644600134	3.8220451921520797	FH;SLC2A1;LIG4;HMGA2;TET1;NDRG1;MED12;CALD1;APEX1;RBP1;COL4A6;CD44;MEN1
Stretched skin	13/19	0.06619784273625641	0.8900032810012695	0	0	1.4076957644600134	3.8220451921520797	ABCA12;CYP4F22;ZMPSTE24;SULT2B1;NIPAL4;WRN;PSAT1;POLD1;LIPN;PHGDH;HRAS;ALOXE3;FBN1
Hematological Disease	81/147	0.06691486313752859	0.8984143099940314	0	0	1.1336702153343592	3.065823097500345	YWHAE;MCFD2;CSF2;ITGAM;TFRC;GFI1;HFE;TRADD;SERPINE1;SLC4A1;MTR;AHR;SLCO6A1;YBX1;MPO;CLDN1;ALAD;RPS19;CYP4V2;CEP170B;TSPO;CD34;VKORC1;GSTK1;ATRX;DNMT3A;TET2;CYBB;TSPY3;ETV6;TSPY1;BCR;CCNA1;CYP2A6;HAX1;MSH2;SOAT1;IL1B;PIGA;SBDS;TP53;PAFAH1B1;U2AF1L5;ABCB1;KMT2A;DERL1;HOXD13;U2AF1;ABHD5;FUT1;GATA1;EGFR;LMAN1;NRAS;WRN;PCBP4;GAR1;FADD;CKB;SEC23B;SF3B1;PAG1;CYP2J2;HSPA9;EGR1;CREBBP;CDKN2B;HBG1;FANCA;MTHFR;FANCC;PBX1;KLF1;NFKBIA;GFI1B;GOLPH3;XK;TNIP1;GLB1;HLA-DPB1;HLA-DRB1
keratoacanthoma	29/48	0.0672993928133052	0.9023443827682995	0	0	1.2430134073997874	3.354401033390716	CRISP2;CD274;CDKN1A;CDKN1B;XPC;PTGS2;AREG;THBS1;STK11;SPZ1;TERT;MRC1;MAP2K7;HRAS;ZHX2;MMP7;CDKN2A;MMP2;BRAF;MLH1;PRSS55;MMP10;MSH6;APC;MSH2;PIK3CA;MMP19;TP53;CD44
Marinesco-Sjogren syndrome	45/78	0.06731848584893127	0.9013706797320117	0	0	1.186962404944094	3.202804873380886	DCTN6;CTDP1;CTNND2;COL11A2;PTEN;PRDM2;SLCO5A1;KRT20;PTGS2;TYMS;EGFR;MUC2;MRC1;TIMP3;PMS2;TMED7;PROM1;POLE;PMS1;DUSP4;WWOX;HSPA5;DCC;CDKN2A;MGMT;MMP3;MTUS1;BRAF;MLH1;SULF1;RUNX3;MUC5AC;MLH3;MSH6;DNAJC3;CNOT7;IFI27;IFNG;MSH2;PIK3CA;APC;DPYD;KRAS;TP53;IL17A
Carcinoma of bladder	590/1162	0.06756020106339157	0.903376402790493	0	0	1.0446358744602642	2.8150181181920795	RB1;MDC1;TLNRD1;TFRC;SERPINE1;XYLT2;RAPH1;SLCO6A1;ELK1;ALKBH3;ALKBH2;GJA1;ALKBH1;MYC;STMN1;HOXA1;GSTK1;ZNF165;DNAAF3;DAPK1;SOX11;DICER1;SOX10;BCAN;CLDN4;DDX39A;RBP1;ERVW-1;TBPL1;TXNIP;CYP2E1;HPRT1;LRPAP1;ZNF154;ABCB1;ABCB6;PRKDC;GATA4;XPC;HPR;IQGAP1;HIF1A;ABO;CYP2B6;TERT;HOXC9;ZBTB7A;RREB1;ST3GAL1;SLC19A1;MCTS1;GSTM2;ST14;GSTM1;JUND;CADM1;FZD4;PLK1;FN1;MRPL28;MTHFR;BRAF;SLC16A10;ZNF35;MCAT;LARP6;FOSL1;FERMT1;GJB2;COL1A2;TBL2;AGO1;PAH;AGO2;SNAI1;SFXN1;EZH2;ATG2B;CDKN1C;CDKN1A;BTG2;CDKN1B;OGG1;SETD6;MED19;TCF21;ADM;FMN1;CTCF;GLI1;MED15;GLI2;ING5;ING2;CHAF1A;MRC1;TIMP2;PBK;TIMP3;SH3BGRL3;TIMP1;JARID2;TEAD1;CEP55;BRD2;SLC2A14;DFFA;RING1;GSTO2;GSTO1;PGAM1;SLC39A11;PAX6;SIRT7;PAX5;F3;TERF2;MMP10;POU5F1;PAX2;TEX19;GNL3;MMP12;MMP11;KAT2B;ZEB2;ZEB1;NCOR1;GAS1;RARB;PPARA;GRN;CDC123;GSTP1;ODC1;NR1I2;PTGS2;HSPA14;EGFR;PDC;NSD3;NRAS;BCLAF1;EPCAM;HAS1;AGR2;ZNF224;SPDEF;CDKN2D;CENPU;WWOX;LGALS7B;AOC1;CDKN2B;SLC16A1;CDKN2A;MGMT;AGL;NR1H2;MBD2;DAB2IP;BLCAP;AGT;HIPK2;AADAC;DHRS9;APEX1;HLA-DPB1;HSPA1A;LY6K;CSF2;MRE11;PDCD6;ATN1;IL5RA;MSI1;AHR;CLU;FOXQ1;PYCARD;STK11;HMGN5;CDH2;CDH1;OIP5;KPNA2;PITX2;SLC39A2;LZTS2;MAP3K7;SLC16A3;LZTS1;SLC16A4;MAP3K5;FBXW4;MYLIP;SLC38A1;MAP2K1;NKX6-2;CISH;RBX1;MSH6;HIC2;MSH2;DMTF1;NOTCH2;KHDRBS1;CD274;BLM;DNMT1;NOTCH1;KMT2A;CUL3;GSTT1;FOXO4;CYP2C19;FOXO3;FHIT;FOXO1;RHOBTB2;SMYD3;MAP2K7;MCL1;SLC14A1;UVRAG;FANCL;TFPI2;FANCA;TNFRSF10B;TNFRSF10A;FANCC;NFKB1;DAB2;CDK6;CDK4;CDK2;CDK1;MDM4;HPSE;CLPTM1L;NF2;SHBG;XAF1;UGT1A;NFE2L2;PIWIL2;ST6GALNAC1;NXT1;NUMA1;MCM7;PSCA;PTEN;PIK3CB;FOXM1;SART3;WDR5;HSP90AA1;GPX1;APAF1;RFC1;ITGA3;DNMT3A;RAD23B;PIK3CA;BIRC5;MCM5;ITGA5;LCP1;TOP1;MET;UGT2B7;BECN1;UHRF1;TTK;PPM1D;TP53INP2;E2F1;RBBP8;E2F3;E2F4;FSD1;WASF3;SLC35A2;PCDH8;TBX5;KLF4;TBX3;ASS1;TBX2;CTCFL;GSTZ1;KLF5;RAD51;APC;PRC1;RECK;EIF3A;EIF3B;CCNJ;CCNH;MKI67;NUDT6;CCAR2;CDC20;SOX2;RASSF1;PNP;KAT5;TRIM29;CHEK2;CHEK1;TNFSF10;KAT7;TRIM27;SOX9;MAGEA3;SOX4;AGFG1;ST6GAL1;ESCO1;SCAF11;IMP3;PAQR3;KRT8;MTUS1;HLA-C;KRT7;MIF;KRT5;RUNX3;SUB1;TP53;BLZF1;MT1E;SLC22A3;EPAS1;EIF5A2;TGFA;TWIST1;PIK3R1;OMA1;PCDH17;EGR1;XRCC6;XRCC4;MAGEE1;XRCC5;GADD45A;XRCC2;XRCC3;RASSF7;XRCC1;RPE65;DCLK1;TPX2;STAG2;LPAR6;ID1;ID4;SDC1;PEMT;ATM;CALR;TDGF1;TP73;ATR;TOP2A;COL18A1;IL20;CLIC3;CETN1;CETN3;SLC7A11;BMI1;KRT20;HERPUD1;GLIPR1;HYAL1;HNF4A;SUFU;HRAS;GABPA;PBRM1;NCOA3;TOP3A;AKR1A1;RHOC;RENBP;SREBF2;MTSS1;PDRG1;NME1;CEACAM1;CTTN;CEACAM7;SAGE1;IL1B;CEACAM5;DEPDC1;PTMA;CD44;DBN1;ADH1C;SATB1;ADH1B;TYMS;RELA;TYMP;RXRA;WIF1;PDPN;PAK5;RTRAF;SUZ12;NQO1;NPM1;SLC31A1;IFNB1;AKR1C3;KLK13;KLHL1;AKR1C4;MLH1;MLH3;MIB1;KRT18;NEDD4;GSTA1;KRT14;TACC3;IL17B;IL17A;MAD2L1;CD82;KDM1A;LOXL4;CIB1;ETS1;MPO;ETS2;LOXL1;CCND3;EOMES;SPINK1;LIG1;SYCE1L;FBXW11;LIG3;SDHB;PDIA6;DHDDS;MYCL;BRMS1;CCNE2;LMX1A;LOX;CCNE1;TBL1XR1;PRTN3;PPIG;NUPR1;UBIAD1;NDRG3;PXN;HTRA1;PSEN1;BHLHE22;HOXB13;FUT1;PMF1;NID2;CCNB2;CCNB1;EBP;COP1;BRINP1;CALD1;UBC;TMEM129;SMAD2;SMAD4;TGFB2;TGFB1;HSPA4;PTCH1;RARRES1;EPHX1;HMGA1;HMGA2;ISG15;HSPA2;CLK3;EFNA1;GH1;DAP;NAT1;NAT2;COL5A2;UBE2N;KDM5B;SLC2A1;HMGB3;ILK;CHD5;LAMC2;MTR;SLC2A3;HMGB1;YBX1;TAZ;ELAVL2;ELAVL3;TCHP;POLB;ALDH2;POLI;CA9;KDM6A;ABCC3;ABCC1;MMP7;TBP;MMP1;DCC;MMP2;MMP3;CIP2A;SENP2;TGFBR1;CKAP4;CCNA1;ALDH1A3;VCAN;CREB1;IFNG;RASA1;ZMYND10;CDH16;MCPH1;KDM3A;DNAH8;RNF8;DDX20;SELENOF;LIN9;TFPI;RNF2;AURKA;MUC1;MAPK8;IFNL2;MUC2;MAPK7;POLD1;MXI1;ERBB2;LRIG1;DROSHA;HES1;VHL;MTA2;OPCML;MAPK3;ZNF189;TIMM8A;CMTM8;RRM2;URGCP;HSD3B2;BAD;USP22;SSRP1;DEK;SOD2;USP28;YY1AP1;GOLPH3;RPS6KB1;ERCC4;GLB1;SCD;ERCC1;ERCC2;SARDH;BAX;ERCC5;KRAS;ERCC6;VIM;FSIP1
Adenocarcinoma, Oxyphilic	68/122	0.0680506362628541	0.9086978983577854	0	0	1.1467483781099226	3.0818899357613785	CDKN1C;SERPINA1;SYCP1;OGG1;PTEN;ENO1;MKI67;MSLN;KRT20;HOXA10;PYCARD;STK11;RASSF1;EFEMP1;MYC;PLCE1;SMARCC1;DAPK1;GPX3;PGAM1;NCOA3;GKN1;KRT8;UGT2B17;RUNX3;CEACAM1;CYP2A6;PIK3CA;IL1B;BIRC5;RARB;PGR;CYP2E1;PRKD1;TP53;MET;GRB7;DNMT1;KMT2A;KMT2C;TYRP1;NR1I2;PHB;PTGS2;EGFR;SELENBP1;MUC2;ERBB2;SPP1;APOE;CKB;MPP1;HSPA8;TCF7L2;ACE;TGFB1;CDKN2A;PTCH1;HMGA2;TNFRSF10A;SOD2;NFKB1;CYP26A1;APC;KRAS;FAT4;RTN4IP1;GAGE1
Hereditary pyropoikilocytosis	23/37	0.0682455286529037	0.9100638474908244	0	0	1.2789252579397625	3.4334582033350443	OTUD4;USP14;CDX2;CDKN2A;NAT10;GATA4;BRAF;MLH1;EGFR;ASRGL1;SYNE1;SPTA1;QTRT1;COL1A2;SOX17;APC;SLPI;ALPP;CAT;HES1;KRAS;SOX9;MAPK3
Macular dystrophy	23/37	0.0682455286529037	0.9088306986459859	0	0	1.2789252579397625	3.4334582033350443	CRB1;COL18A1;ECM1;CHST6;ELOVL4;ABCA4;ROM1;CRX;BEST1;MFSD8;ALDH3A2;RP1L1;SYCE1;CDH3;EFEMP1;TIMP3;RDH5;PROM1;ATF6;IMPG1;SLC19A1;PRPH;IMPG2
Hepatoblastoma	126/235	0.06935303861729382	0.9223297206099643	0	0	1.1031174010203837	2.9437187751488274	HHIP;SERPINE1;KEAP1;CIB1;SLCO6A1;AHR;CLDN2;CLDN1;MPO;ICAM1;SOX2;YY1;RASSF1;UROD;MYC;PCLAF;ZNF569;BTRC;CAST;GSTK1;SERPINF1;MTUS1;HNF1A;CDC25C;HSPG2;OXA1L;IFI27;MSH2;CLDN7;MT1F;MT1G;ZNF436;UBE2V1;TP53;ABCB1;FOXG1;TGFA;GATA4;CYP2B6;TERT;APOE;APOB;PROM1;RREB1;HSPA5;ATP8B1;PTCH1;CYP4F3;PLK1;FN1;SMAD7;HAL;ALB;CDK1;NANOG;MDM4;HPSE;SHBG;NFE2L2;MAP3K12;CDKN1C;ZNF253;CDKN1A;CDKN1B;LECT2;PIK3CB;GLI1;SERPINA7;HNF4A;SLC22A18;TMED7;SLC37A4;ZNF763;HTATIP2;ARG1;KREMEN1;AXIN2;BAAT;POU5F1;SREBF2;CDC20B;IFNG;PIK3CA;SETBP1;CEACAM5;IL1B;CAT;BIRC5;DNASE1;MET;CD44;AMER1;DCTN6;CEBPA;BECN1;HLF;PLAG1;AFP;EGFR;NKD1;ZNF629;EPCAM;POLD1;ERBB2;SPOP;HES1;LDLR;SF3B1;NQO1;CDKN2B;RRM1;CDKN2C;CDKN2A;NR1H4;APOC3;MLH1;PTPN13;AGT;TBX3;APC;GLB1;BAX;KRAS;LPIN1;CDKN3;OTC
